"","year","state","party","two_party_vote_share","national_two_party_vote_share"
"427",2004,"Florida","Republican",52.5236795756688,51.2121212121212
"428",2004,"Florida","Democrat",47.4763204243312,48.7878787878788
"429",2004,"Georgia","Republican",58.3542326964096,51.2121212121212
"430",2004,"Georgia","Democrat",41.6457673035904,48.7878787878788
"431",2004,"Hawaii","Democrat",54.4044480029303,48.7878787878788
"432",2004,"Hawaii","Republican",45.5955519970697,51.2121212121212
"433",2004,"Idaho","Republican",69.3227381833643,51.2121212121212
"434",2004,"Idaho","Democrat",30.6772618166357,48.7878787878788
"435",2004,"Illinois","Democrat",55.2086340495535,48.7878787878788
"436",2004,"Illinois","Republican",44.7913659504465,51.2121212121212
"437",2004,"Indiana","Republican",60.4234762496585,51.2121212121212
"438",2004,"Indiana","Democrat",39.5765237503415,48.7878787878788
"439",2004,"Iowa","Republican",50.3366792627129,51.2121212121212
"440",2004,"Iowa","Democrat",49.6633207372871,48.7878787878788
"441",2004,"Kansas","Republican",62.8670987810822,51.2121212121212
"442",2004,"Kansas","Democrat",37.1329012189178,48.7878787878788
"443",2004,"Kentucky","Republican",60.0076199154739,51.2121212121212
"444",2004,"Kentucky","Democrat",39.9923800845261,48.7878787878788
"445",2004,"Louisiana","Republican",57.3309412692435,51.2121212121212
"446",2004,"Louisiana","Democrat",42.6690587307565,48.7878787878788
"447",2004,"Maine","Democrat",54.5830164103086,48.7878787878788
"448",2004,"Maine","Republican",45.4169835896914,51.2121212121212
"449",2004,"Maryland","Democrat",56.5654163715458,48.7878787878788
"450",2004,"Maryland","Republican",43.4342869180821,51.2121212121212
"451",2004,"Massachusetts","Democrat",62.7428555129919,48.7878787878788
"452",2004,"Massachusetts","Republican",37.2571444870081,51.2121212121212
"453",2004,"Michigan","Democrat",51.7258444679652,48.7878787878788
"454",2004,"Michigan","Republican",48.2741555320348,51.2121212121212
"455",2004,"Minnesota","Democrat",51.760910610669,48.7878787878788
"456",2004,"Minnesota","Republican",48.239089389331,51.2121212121212
"457",2004,"Mississippi","Republican",59.5050007696214,51.2121212121212
"458",2004,"Mississippi","Democrat",40.4949992303786,48.7878787878788
"459",2004,"Missouri","Republican",53.6197126654398,51.2121212121212
"460",2004,"Missouri","Democrat",46.3802873345602,48.7878787878788
"461",2004,"Montana","Republican",60.5000761756634,51.2121212121212
"462",2004,"Montana","Democrat",39.4999238243366,48.7878787878788
"463",2004,"Nebraska","Republican",66.8473372595947,51.2121212121212
"464",2004,"Nebraska","Democrat",33.1526627404053,48.7878787878788
"465",2004,"Nevada","Republican",51.3175957248615,51.2121212121212
"466",2004,"Nevada","Democrat",48.6824042751385,48.7878787878788
"467",2004,"New Hampshire","Democrat",50.6902886201373,48.7878787878788
"468",2004,"New Hampshire","Republican",49.3097113798627,51.2121212121212
"469",2004,"New Jersey","Democrat",53.3705363188422,48.7878787878788
"470",2004,"New Jersey","Republican",46.6294636811578,51.2121212121212
"471",2004,"New Mexico","Republican",50.4003358863549,51.2121212121212
"472",2004,"New Mexico","Democrat",49.5996641136451,48.7878787878788
"473",2004,"New York","Democrat",59.8297906564461,48.7878787878788
"474",2004,"New York","Republican",40.1702093435539,51.2121212121212
"475",2004,"North Carolina","Republican",56.2419720018411,51.2121212121212
"476",2004,"North Carolina","Democrat",43.7580279981589,48.7878787878788
"477",2004,"North Dakota","Republican",63.9093541499433,51.2121212121212
"478",2004,"North Dakota","Democrat",36.0906458500567,48.7878787878788
"479",2004,"Ohio","Republican",51.0587440047892,51.2121212121212
"480",2004,"Ohio","Democrat",48.9412559952108,48.7878787878788
"481",2004,"Oklahoma","Republican",65.5704016647561,51.2121212121212
"482",2004,"Oklahoma","Democrat",34.4295983352439,48.7878787878788
"483",2004,"Oregon","Democrat",52.1086257744501,48.7878787878788
"484",2004,"Oregon","Republican",47.8913742255499,51.2121212121212
"485",2004,"Pennsylvania","Democrat",51.2582820970624,48.7878787878788
"486",2004,"Pennsylvania","Republican",48.7417179029376,51.2121212121212
"487",2004,"Rhode Island","Democrat",60.5775105758781,48.7878787878788
"488",2004,"Rhode Island","Republican",39.4224894241219,51.2121212121212
"489",2004,"South Carolina","Republican",58.6364582597492,51.2121212121212
"490",2004,"South Carolina","Democrat",41.3635417402508,48.7878787878788
"491",2004,"South Dakota","Republican",60.9132908010937,51.2121212121212
"492",2004,"South Dakota","Democrat",39.0867091989063,48.7878787878788
"493",2004,"Tennessee","Republican",57.1854454547407,51.2121212121212
"494",2004,"Tennessee","Democrat",42.8145545452593,48.7878787878788
"495",2004,"Texas","Republican",61.5101918971099,51.2121212121212
"496",2004,"Texas","Democrat",38.4898081028901,48.7878787878788
"497",2004,"Utah","Republican",73.346439160122,51.2121212121212
"498",2004,"Utah","Democrat",26.653560839878,48.7878787878788
"499",2004,"Vermont","Democrat",60.3010021392512,48.7878787878788
"500",2004,"Vermont","Republican",39.6989978607488,51.2121212121212
"501",2004,"Virginia","Republican",54.1336967135301,51.2121212121212
"502",2004,"Virginia","Democrat",45.8663032864699,48.7878787878788
"503",2004,"Washington","Democrat",53.646537683453,48.7878787878788
"504",2004,"Washington","Republican",46.353462316547,51.2121212121212
"505",2004,"West Virginia","Republican",56.4797106297455,51.2121212121212
"506",2004,"West Virginia","Democrat",43.5202893702545,48.7878787878788
"507",2004,"Wisconsin","Democrat",50.1918032742692,48.7878787878788
"508",2004,"Wisconsin","Republican",49.8081967257308,51.2121212121212
"509",2004,"Wyoming","Republican",70.3127031731717,51.2121212121212
"510",2004,"Wyoming","Democrat",29.6872968268283,48.7878787878788
"511",2000,"Alabama","Republican",57.6069419213311,49.7403946002077
"512",2000,"Alabama","Democrat",42.3930580786689,50.2596053997923
"513",2000,"Alaska","Republican",67.9369485637292,49.7403946002077
"514",2000,"Alaska","Democrat",32.0630514362708,50.2596053997923
"515",2000,"Arizona","Republican",53.2825991671399,49.7403946002077
"516",2000,"Arizona","Democrat",46.7174008328601,50.2596053997923
"517",2000,"Arkansas","Republican",52.8006895104208,49.7403946002077
"518",2000,"Arkansas","Democrat",47.1993104895792,50.2596053997923
"519",2000,"California","Democrat",56.2029899990718,50.2596053997923
"520",2000,"California","Republican",43.7970100009282,49.7403946002077
"521",2000,"Colorado","Republican",54.485919943279,49.7403946002077
"522",2000,"Colorado","Democrat",45.514080056721,50.2596053997923
"523",2000,"Connecticut","Democrat",59.2556580488545,50.2596053997923
"524",2000,"Connecticut","Republican",40.7443419511455,49.7403946002077
"525",2000,"Delaware","Democrat",56.7400647852884,50.2596053997923
"526",2000,"Delaware","Republican",43.2599352147116,49.7403946002077
"527",2000,"District Of Columbia","Democrat",90.4876944777785,50.2596053997923
"528",2000,"District Of Columbia","Republican",9.51230552222152,49.7403946002077
"529",2000,"Florida","Republican",50.0046094080336,49.7403946002077
"530",2000,"Florida","Democrat",49.9953905919664,50.2596053997923
"531",2000,"Georgia","Republican",55.9837536229027,49.7403946002077
"532",2000,"Georgia","Democrat",44.0162463770973,50.2596053997923
"533",2000,"Hawaii","Democrat",59.8272962804293,50.2596053997923
"534",2000,"Hawaii","Republican",40.1727037195707,49.7403946002077
"535",2000,"Idaho","Republican",70.848490455744,49.7403946002077
"536",2000,"Idaho","Democrat",29.151509544256,50.2596053997923
"537",2000,"Illinois","Democrat",56.1800103158396,50.2596053997923
"538",2000,"Illinois","Republican",43.8199896841604,49.7403946002077
"539",2000,"Indiana","Republican",58.0047825325819,49.7403946002077
"540",2000,"Indiana","Democrat",41.9952174674181,50.2596053997923
"541",2000,"Iowa","Democrat",50.1627791875182,50.2596053997923
"542",2000,"Iowa","Republican",49.8372208124818,49.7403946002077
"543",2000,"Kansas","Republican",60.9169074635281,49.7403946002077
"544",2000,"Kansas","Democrat",39.0830925364719,50.2596053997923
"545",2000,"Kentucky","Republican",57.7276152656766,49.7403946002077
"546",2000,"Kentucky","Democrat",42.2723847343234,50.2596053997923
"547",2000,"Louisiana","Republican",53.9392459663472,49.7403946002077
"548",2000,"Louisiana","Democrat",46.0607540336528,50.2596053997923
"549",2000,"Maine","Democrat",52.7478415410004,50.2596053997923
"550",2000,"Maine","Republican",47.2521584589996,49.7403946002077
"551",2000,"Maryland","Democrat",58.4322989424543,50.2596053997923
"552",2000,"Maryland","Republican",41.5677010575457,49.7403946002077
"553",2000,"Massachusetts","Democrat",64.7893437606338,50.2596053997923
"554",2000,"Massachusetts","Republican",35.2106562393662,49.7403946002077
"555",2000,"Michigan","Democrat",52.6346064817341,50.2596053997923
"556",2000,"Michigan","Republican",47.3653935182659,49.7403946002077
"557",2000,"Minnesota","Democrat",51.2864119758113,50.2596053997923
"558",2000,"Minnesota","Republican",48.7135880241887,49.7403946002077
"559",2000,"Mississippi","Republican",58.6054848392463,49.7403946002077
"560",2000,"Mississippi","Democrat",41.3945151607537,50.2596053997923
"561",2000,"Missouri","Republican",51.7119486567507,49.7403946002077
"562",2000,"Missouri","Democrat",48.2880513432493,50.2596053997923
"563",2000,"Montana","Republican",63.6563619786697,49.7403946002077
"564",2000,"Montana","Democrat",36.3436380213303,50.2596053997923
"565",2000,"Nebraska","Republican",65.179480862085,49.7403946002077
"566",2000,"Nebraska","Democrat",34.820519137915,50.2596053997923
"567",2000,"Nevada","Republican",51.8568384996724,49.7403946002077
"568",2000,"Nevada","Democrat",48.1431615003276,50.2596053997923
"569",2000,"New Hampshire","Republican",50.6678001952188,49.7403946002077
"570",2000,"New Hampshire","Democrat",49.3321998047812,50.2596053997923
"571",2000,"New Jersey","Democrat",58.2114094167209,50.2596053997923
"572",2000,"New Jersey","Republican",41.7885905832791,49.7403946002077
"573",2000,"New Mexico","Democrat",50.0319260293091,50.2596053997923
"574",2000,"New Mexico","Republican",49.9680739706909,49.7403946002077
"575",2000,"New York","Democrat",63.5759915830107,50.2596053997923
"576",2000,"New York","Republican",36.4240084169893,49.7403946002077
"577",2000,"North Carolina","Republican",56.4639969815031,49.7403946002077
"578",2000,"North Carolina","Democrat",43.5360030184969,50.2596053997923
"579",2000,"North Dakota","Republican",64.7273965706163,49.7403946002077
"580",2000,"North Dakota","Democrat",35.2726034293837,50.2596053997923
"581",2000,"Ohio","Republican",51.8387222206661,49.7403946002077
"582",2000,"Ohio","Democrat",48.1612777793339,50.2596053997923
"583",2000,"Oklahoma","Republican",61.0806712221189,49.7403946002077
"584",2000,"Oklahoma","Democrat",38.9193287778811,50.2596053997923
"585",2000,"Oregon","Democrat",50.2358919855306,50.2596053997923
"586",2000,"Oregon","Republican",49.7641080144694,49.7403946002077
"587",2000,"Pennsylvania","Democrat",52.1484787168031,50.2596053997923
"588",2000,"Pennsylvania","Republican",47.8515212831969,49.7403946002077
"589",2000,"Rhode Island","Democrat",65.6491160675993,50.2596053997923
"590",2000,"Rhode Island","Republican",34.3508839324007,49.7403946002077
"591",2000,"South Carolina","Republican",58.1621060676503,49.7403946002077
"592",2000,"South Carolina","Democrat",41.8378939323497,50.2596053997923
"593",2000,"South Dakota","Republican",61.6147125723739,49.7403946002077
"594",2000,"South Dakota","Democrat",38.3852874276261,50.2596053997923
"595",2000,"Tennessee","Republican",51.962866785179,49.7403946002077
"596",2000,"Tennessee","Democrat",48.037133214821,50.2596053997923
"597",2000,"Texas","Republican",60.9562701485629,49.7403946002077
"598",2000,"Texas","Democrat",39.0437298514371,50.2596053997923
"599",2000,"Utah","Republican",71.7255054313241,49.7403946002077
"600",2000,"Utah","Democrat",28.2744945686759,50.2596053997923
"601",2000,"Vermont","Democrat",55.4403508967734,50.2596053997923
"602",2000,"Vermont","Republican",44.5596491032266,49.7403946002077
"603",2000,"Virginia","Republican",54.1472363058333,49.7403946002077
"604",2000,"Virginia","Democrat",45.8527636941667,50.2596053997923
"605",2000,"Washington","Democrat",52.9447710094054,50.2596053997923
"606",2000,"Washington","Republican",47.0552289905946,49.7403946002077
"607",2000,"West Virginia","Republican",53.2420740159374,49.7403946002077
"608",2000,"West Virginia","Democrat",46.7579259840626,50.2596053997923
"609",2000,"Wisconsin","Democrat",50.1150683031578,50.2596053997923
"610",2000,"Wisconsin","Republican",49.8849316968422,49.7403946002077
"611",2000,"Wyoming","Republican",70.982305640317,49.7403946002077
"612",2000,"Wyoming","Democrat",29.017694359683,50.2596053997923
"613",1996,"Alabama","Republican",53.7338711536889,45.2725250278087
"614",1996,"Alabama","Democrat",46.2661288463111,54.7274749721913
"615",1996,"Alaska","Republican",60.4285025058338,45.2725250278087
"616",1996,"Alaska","Democrat",39.5714974941662,54.7274749721913
"617",1996,"Arizona","Democrat",51.2237711518543,54.7274749721913
"618",1996,"Arizona","Republican",48.7762288481457,45.2725250278087
"619",1996,"Arkansas","Democrat",59.3528248647555,54.7274749721913
"620",1996,"Arkansas","Republican",40.6471751352445,45.2725250278087
"621",1996,"California","Democrat",57.2162652309689,54.7274749721913
"622",1996,"California","Republican",42.7837347690311,45.2725250278087
"623",1996,"Colorado","Republican",50.7592076302274,45.2725250278087
"624",1996,"Colorado","Democrat",49.2407923697726,54.7274749721913
"625",1996,"Connecticut","Democrat",60.3635068823127,54.7274749721913
"626",1996,"Connecticut","Republican",39.6364931176873,45.2725250278087
"627",1996,"Delaware","Democrat",58.62365663257,54.7274749721913
"628",1996,"Delaware","Republican",41.37634336743,45.2725250278087
"629",1996,"District Of Columbia","Democrat",90.1235482088642,54.7274749721913
"630",1996,"District Of Columbia","Republican",9.87645179113574,45.2725250278087
"631",1996,"Florida","Democrat",53.1549611951064,54.7274749721913
"632",1996,"Florida","Republican",46.8450388048936,45.2725250278087
"633",1996,"Georgia","Republican",50.6322691985542,45.2725250278087
"634",1996,"Georgia","Democrat",49.3677308014458,54.7274749721913
"635",1996,"Hawaii","Democrat",64.2761518082488,54.7274749721913
"636",1996,"Hawaii","Republican",35.7238481917512,45.2725250278087
"637",1996,"Idaho","Republican",60.7990275757159,45.2725250278087
"638",1996,"Idaho","Democrat",39.2009724242841,54.7274749721913
"639",1996,"Illinois","Democrat",59.6050921854578,54.7274749721913
"640",1996,"Illinois","Republican",40.3949078145422,45.2725250278087
"641",1996,"Indiana","Republican",53.1484063550457,45.2725250278087
"642",1996,"Indiana","Democrat",46.8515936449543,54.7274749721913
"643",1996,"Iowa","Democrat",55.7333889237327,54.7274749721913
"644",1996,"Iowa","Republican",44.2666110762673,45.2725250278087
"645",1996,"Kansas","Republican",60.0723655479841,45.2725250278087
"646",1996,"Kansas","Democrat",39.9276344520159,54.7274749721913
"647",1996,"Kentucky","Democrat",50.5290511843428,54.7274749721913
"648",1996,"Kentucky","Republican",49.4709488156572,45.2725250278087
"649",1996,"Louisiana","Democrat",56.5608382715921,54.7274749721913
"650",1996,"Louisiana","Republican",43.4391617284079,45.2725250278087
"651",1996,"Maine","Democrat",62.6621204168553,54.7274749721913
"652",1996,"Maine","Republican",37.3378795831447,45.2725250278087
"653",1996,"Maryland","Democrat",58.6384234862724,54.7274749721913
"654",1996,"Maryland","Republican",41.3615765137276,45.2725250278087
"655",1996,"Massachusetts","Democrat",68.6378254054151,54.7274749721913
"656",1996,"Massachusetts","Republican",31.3621745945849,45.2725250278087
"657",1996,"Michigan","Democrat",57.3244133666968,54.7274749721913
"658",1996,"Michigan","Republican",42.6755866333032,45.2725250278087
"659",1996,"Minnesota","Democrat",59.3806892713758,54.7274749721913
"660",1996,"Minnesota","Republican",40.6193107286242,45.2725250278087
"661",1996,"Mississippi","Republican",52.7472237545871,45.2725250278087
"662",1996,"Mississippi","Democrat",47.2527762454129,54.7274749721913
"663",1996,"Missouri","Democrat",53.5470374764282,54.7274749721913
"664",1996,"Missouri","Republican",46.4529625235718,45.2725250278087
"665",1996,"Montana","Republican",51.6874104507242,45.2725250278087
"666",1996,"Montana","Democrat",48.3125895492758,54.7274749721913
"667",1996,"Nebraska","Republican",60.554822500783,45.2725250278087
"668",1996,"Nebraska","Democrat",39.445177499217,54.7274749721913
"669",1996,"Nevada","Democrat",50.586531355247,54.7274749721913
"670",1996,"Nevada","Republican",49.413468644753,45.2725250278087
"671",1996,"New Hampshire","Democrat",55.6116317106892,54.7274749721913
"672",1996,"New Hampshire","Republican",44.3883682893108,45.2725250278087
"673",1996,"New Jersey","Democrat",59.9667932033127,54.7274749721913
"674",1996,"New Jersey","Republican",40.0332067966873,45.2725250278087
"675",1996,"New Mexico","Democrat",54.0241305610316,54.7274749721913
"676",1996,"New Mexico","Republican",45.9758694389684,45.2725250278087
"677",1996,"New York","Democrat",67.7320293812358,54.7274749721913
"678",1996,"New York","Republican",32.2679706187642,45.2725250278087
"679",1996,"North Carolina","Republican",52.5299866697346,45.2725250278087
"680",1996,"North Carolina","Democrat",47.4700133302654,54.7274749721913
"681",1996,"North Dakota","Republican",53.9113190058416,45.2725250278087
"682",1996,"North Dakota","Democrat",46.0886809941584,54.7274749721913
"683",1996,"Ohio","Democrat",53.5969491817205,54.7274749721913
"684",1996,"Ohio","Republican",46.4030508182795,45.2725250278087
"685",1996,"Oklahoma","Republican",54.4006091067058,45.2725250278087
"686",1996,"Oklahoma","Democrat",45.5993908932942,54.7274749721913
"687",1996,"Oregon","Democrat",54.6931157196582,54.7274749721913
"688",1996,"Oregon","Republican",45.3068842803418,45.2725250278087
"689",1996,"Pennsylvania","Democrat",55.1612053608325,54.7274749721913
"690",1996,"Pennsylvania","Republican",44.8387946391675,45.2725250278087
"691",1996,"Rhode Island","Democrat",69.0042133874984,54.7274749721913
"692",1996,"Rhode Island","Republican",30.9957866125016,45.2725250278087
"693",1996,"South Carolina","Republican",53.1119759219855,45.2725250278087
"694",1996,"South Carolina","Democrat",46.8880240780145,54.7274749721913
"695",1996,"South Dakota","Republican",51.9335853951345,45.2725250278087
"696",1996,"South Dakota","Democrat",48.0664146048655,54.7274749721913
"697",1996,"Tennessee","Democrat",51.2866423418606,54.7274749721913
"698",1996,"Tennessee","Republican",48.7133576581394,45.2725250278087
"699",1996,"Texas","Republican",52.6606233821223,45.2725250278087
"700",1996,"Texas","Democrat",47.3393766178777,54.7274749721913
"701",1996,"Utah","Republican",62.0194878192561,45.2725250278087
"702",1996,"Utah","Democrat",37.9805121807439,54.7274749721913
"703",1996,"Vermont","Democrat",63.182830384062,54.7274749721913
"704",1996,"Vermont","Republican",36.817169615938,45.2725250278087
"705",1996,"Virginia","Republican",51.0605945070669,45.2725250278087
"706",1996,"Virginia","Democrat",48.9394054929331,54.7274749721913
"707",1996,"Washington","Democrat",57.1946528447813,54.7274749721913
"708",1996,"Washington","Republican",42.8053471552187,45.2725250278087
"709",1996,"West Virginia","Democrat",58.3546651761079,54.7274749721913
"710",1996,"West Virginia","Republican",41.6453348238921,45.2725250278087
"711",1996,"Wisconsin","Democrat",55.9191966614502,54.7274749721913
"712",1996,"Wisconsin","Republican",44.0808033385498,45.2725250278087
"713",1996,"Wyoming","Republican",57.487917434896,45.2725250278087
"714",1996,"Wyoming","Democrat",42.512082565104,54.7274749721913
"715",1992,"Alabama","Republican",53.821126459903,46.5174129353234
"716",1992,"Alabama","Democrat",46.178873540097,53.4825870646766
"717",1992,"Alaska","Republican",56.5742620386702,46.5174129353234
"718",1992,"Alaska","Democrat",43.4257379613298,53.4825870646766
"719",1992,"Arizona","Republican",51.3019039830119,46.5174129353234
"720",1992,"Arizona","Democrat",48.6980960169881,53.4825870646766
"721",1992,"Arkansas","Democrat",59.9922670661225,53.4825870646766
"722",1992,"Arkansas","Republican",40.0077329338775,46.5174129353234
"723",1992,"California","Democrat",58.5167287693791,53.4825870646766
"724",1992,"California","Republican",41.4832712306209,46.5174129353234
"725",1992,"Colorado","Democrat",52.802065522825,53.4825870646766
"726",1992,"Colorado","Republican",47.197934477175,46.5174129353234
"727",1992,"Connecticut","Democrat",54.1251167074267,53.4825870646766
"728",1992,"Connecticut","Republican",45.8748832925733,46.5174129353234
"729",1992,"Delaware","Democrat",55.1979927047253,53.4825870646766
"730",1992,"Delaware","Republican",44.8020072952747,46.5174129353234
"731",1992,"District Of Columbia","Democrat",90.2970696193927,53.4825870646766
"732",1992,"District Of Columbia","Republican",9.70293038060726,46.5174129353234
"733",1992,"Florida","Republican",51.196841089581,46.5174129353234
"734",1992,"Florida","Democrat",48.803158910419,53.4825870646766
"735",1992,"Georgia","Democrat",50.3421284510966,53.4825870646766
"736",1992,"Georgia","Republican",49.6578715489034,46.5174129353234
"737",1992,"Hawaii","Democrat",56.7199777308213,53.4825870646766
"738",1992,"Hawaii","Republican",43.2800222691787,46.5174129353234
"739",1992,"Idaho","Republican",59.6614830211566,46.5174129353234
"740",1992,"Idaho","Democrat",40.3385169788434,53.4825870646766
"741",1992,"Illinois","Democrat",58.5882182122468,53.4825870646766
"742",1992,"Illinois","Republican",41.4117817877532,46.5174129353234
"743",1992,"Indiana","Republican",53.8348945339388,46.5174129353234
"744",1992,"Indiana","Democrat",46.1651054660612,53.4825870646766
"745",1992,"Iowa","Democrat",53.7325291135621,53.4825870646766
"746",1992,"Iowa","Republican",46.2674708864379,46.5174129353234
"747",1992,"Kansas","Republican",53.5410555876176,46.5174129353234
"748",1992,"Kansas","Democrat",46.4589444123824,53.4825870646766
"749",1992,"Kentucky","Democrat",51.8687776947661,53.4825870646766
"750",1992,"Kentucky","Republican",48.1312223052339,46.5174129353234
"751",1992,"Louisiana","Democrat",52.6651378604156,53.4825870646766
"752",1992,"Louisiana","Republican",47.3348621395844,46.5174129353234
"753",1992,"Maine","Democrat",56.0558728645483,53.4825870646766
"754",1992,"Maine","Republican",43.9441271354517,46.5174129353234
"755",1992,"Maryland","Democrat",58.2999000392177,53.4825870646766
"756",1992,"Maryland","Republican",41.7000999607823,46.5174129353234
"757",1992,"Massachusetts","Democrat",62.0922286712016,53.4825870646766
"758",1992,"Massachusetts","Republican",37.9077713287984,46.5174129353234
"759",1992,"Michigan","Democrat",54.6151596469711,53.4825870646766
"760",1992,"Michigan","Republican",45.3848403530289,46.5174129353234
"761",1992,"Minnesota","Democrat",57.7213402244864,53.4825870646766
"762",1992,"Minnesota","Republican",42.2786597755136,46.5174129353234
"763",1992,"Mississippi","Republican",54.9284894673842,46.5174129353234
"764",1992,"Mississippi","Democrat",45.0715105326158,53.4825870646766
"765",1992,"Missouri","Democrat",56.5069661003136,53.4825870646766
"766",1992,"Missouri","Republican",43.4930338996864,46.5174129353234
"767",1992,"Montana","Democrat",51.7240571248753,53.4825870646766
"768",1992,"Montana","Republican",48.2759428751247,46.5174129353234
"769",1992,"Nebraska","Republican",61.3117304323316,46.5174129353234
"770",1992,"Nebraska","Democrat",38.6882695676684,53.4825870646766
"771",1992,"Nevada","Democrat",51.8247775196177,53.4825870646766
"772",1992,"Nevada","Republican",48.1752224803823,46.5174129353234
"773",1992,"New Hampshire","Democrat",50.7965513554495,53.4825870646766
"774",1992,"New Hampshire","Republican",49.2034486445505,46.5174129353234
"775",1992,"New Jersey","Democrat",51.4203183520934,53.4825870646766
"776",1992,"New Jersey","Republican",48.5796816479066,46.5174129353234
"777",1992,"New Mexico","Democrat",55.1421567697564,53.4825870646766
"778",1992,"New Mexico","Republican",44.8578432302436,46.5174129353234
"779",1992,"New York","Democrat",62.1108254042249,53.4825870646766
"780",1992,"New York","Republican",37.8891745957751,46.5174129353234
"781",1992,"North Carolina","Republican",50.4584642791867,46.5174129353234
"782",1992,"North Carolina","Democrat",49.5415357208133,53.4825870646766
"783",1992,"North Dakota","Republican",57.8747047729088,46.5174129353234
"784",1992,"North Dakota","Democrat",42.1252952270912,53.4825870646766
"785",1992,"Ohio","Democrat",51.1681633469545,53.4825870646766
"786",1992,"Ohio","Republican",48.8318366530455,46.5174129353234
"787",1992,"Oklahoma","Republican",55.6221183026187,46.5174129353234
"788",1992,"Oklahoma","Democrat",44.3778816973813,53.4825870646766
"789",1992,"Oregon","Democrat",56.6338915165928,53.4825870646766
"790",1992,"Oregon","Republican",43.3661084834072,46.5174129353234
"791",1992,"Pennsylvania","Democrat",55.5485294610153,53.4825870646766
"792",1992,"Pennsylvania","Republican",44.4514705389847,46.5174129353234
"793",1992,"Rhode Island","Democrat",61.8437228182082,53.4825870646766
"794",1992,"Rhode Island","Republican",38.1562771817918,46.5174129353234
"795",1992,"South Carolina","Republican",52.3568454272403,46.5174129353234
"796",1992,"South Carolina","Democrat",47.6431545727597,53.4825870646766
"797",1992,"South Dakota","Republican",52.2610337683386,46.5174129353234
"798",1992,"South Dakota","Democrat",47.7389662316614,53.4825870646766
"799",1992,"Tennessee","Democrat",52.598036647076,53.4825870646766
"800",1992,"Tennessee","Republican",47.401963352924,46.5174129353234
"801",1992,"Texas","Republican",52.2421631658855,46.5174129353234
"802",1992,"Texas","Democrat",47.7578368341145,53.4825870646766
"803",1992,"Utah","Republican",63.7535791139803,46.5174129353234
"804",1992,"Utah","Democrat",36.2464208860197,53.4825870646766
"805",1992,"Vermont","Democrat",60.2542013585069,53.4825870646766
"806",1992,"Vermont","Republican",39.7457986414931,46.5174129353234
"807",1992,"Virginia","Republican",52.5550129341434,46.5174129353234
"808",1992,"Virginia","Democrat",47.4449870658566,53.4825870646766
"809",1992,"Washington","Democrat",57.5917010725112,53.4825870646766
"810",1992,"Washington","Republican",42.4082989274888,46.5174129353234
"811",1992,"West Virginia","Democrat",57.7688380819407,53.4825870646766
"812",1992,"West Virginia","Republican",42.2311619180593,46.5174129353234
"813",1992,"Wisconsin","Democrat",52.7945085021154,53.4825870646766
"814",1992,"Wisconsin","Republican",47.2054914978846,46.5174129353234
"815",1992,"Wyoming","Republican",53.7920234293966,46.5174129353234
"816",1992,"Wyoming","Democrat",46.2079765706034,53.4825870646766
"817",1988,"Alabama","Republican",59.7455683980889,53.8849646821393
"818",1988,"Alabama","Democrat",40.2544316019111,46.1150353178608
"819",1988,"Alaska","Republican",62.1633174342534,53.8849646821393
"820",1988,"Alaska","Democrat",37.8366825657466,46.1150353178608
"821",1988,"Arizona","Republican",60.7434915309925,53.8849646821393
"822",1988,"Arizona","Democrat",39.2565084690075,46.1150353178608
"823",1988,"Arkansas","Republican",57.1916427131151,53.8849646821393
"824",1988,"Arkansas","Democrat",42.8083572868849,46.1150353178608
"825",1988,"California","Republican",51.8073105363759,53.8849646821393
"826",1988,"California","Democrat",48.1926894636241,46.1150353178608
"827",1988,"Colorado","Republican",53.9538243814971,53.8849646821393
"828",1988,"Colorado","Democrat",46.0461756185029,46.1150353178608
"829",1988,"Connecticut","Republican",52.581150456433,53.8849646821393
"830",1988,"Connecticut","Democrat",47.418849543567,46.1150353178608
"831",1988,"Delaware","Republican",56.2411895958693,53.8849646821393
"832",1988,"Delaware","Democrat",43.7588104041307,46.1150353178608
"833",1988,"District Of Columbia","Democrat",85.2457526056568,46.1150353178608
"834",1988,"District Of Columbia","Republican",14.7542473943432,53.8849646821393
"835",1988,"Florida","Republican",61.2520716458516,53.8849646821393
"836",1988,"Florida","Democrat",38.7479283541484,46.1150353178608
"837",1988,"Georgia","Republican",60.2036163447603,53.8849646821393
"838",1988,"Georgia","Democrat",39.7963836552397,46.1150353178608
"839",1988,"Hawaii","Democrat",54.8062759801589,46.1150353178608
"840",1988,"Hawaii","Republican",45.1937240198411,53.8849646821393
"841",1988,"Idaho","Republican",63.287822850633,53.8849646821393
"842",1988,"Idaho","Democrat",36.712177149367,46.1150353178608
"843",1988,"Illinois","Republican",51.0492769963589,53.8849646821393
"844",1988,"Illinois","Democrat",48.9507230036411,46.1150353178608
"845",1988,"Indiana","Republican",60.125991124932,53.8849646821393
"846",1988,"Indiana","Democrat",39.874008875068,46.1150353178608
"847",1988,"Iowa","Democrat",55.1484811400825,46.1150353178608
"848",1988,"Iowa","Republican",44.8515188599175,53.8849646821393
"849",1988,"Kansas","Republican",56.7275017021865,53.8849646821393
"850",1988,"Kansas","Democrat",43.2724982978135,46.1150353178608
"851",1988,"Kentucky","Republican",55.8537678117885,53.8849646821393
